Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0001796,regulation of type IIa hypersensitivity,,-2.5,9.7,4.9,20638,9,709,3,0.42,0.24,14127|14129|14131,Fcer1g|Fcgr1|Fcgr3,-1.1,MyList
GO Biological Processes,19,GO:0001794,type IIa hypersensitivity,,-2.5,9.7,4.9,20638,9,709,3,0.42,0.24,14127|14129|14131,Fcer1g|Fcgr1|Fcgr3,-1.1,MyList
GO Biological Processes,19,GO:0002445,type II hypersensitivity,,-2.5,9.7,4.9,20638,9,709,3,0.42,0.24,14127|14129|14131,Fcer1g|Fcgr1|Fcgr3,-1.1,MyList
GO Biological Processes,19,GO:0001798,positive regulation of type IIa hypersensitivity,,-2.5,9.7,4.9,20638,9,709,3,0.42,0.24,14127|14129|14131,Fcer1g|Fcgr1|Fcgr3,-1.1,MyList
GO Biological Processes,19,GO:0110095,cellular detoxification of aldehyde,,-2.5,9.7,4.9,20638,9,709,3,0.42,0.24,11532|13885|58810,Adh5|Esd|Akr1a1,-1.1,MyList
CORUM,33,CORUM:414,"(ER)-localized multiprotein complex, in absence of Ig heavy chains",,-2.5,9.7,4.9,20638,9,709,3,0.42,0.24,18453|19035|64136,P4hb|Ppib|Sdf2l1,-1.1,MyList
GO Biological Processes,19,GO:0035425,autocrine signaling,,-2.5,9.7,4.9,20638,9,709,3,0.42,0.24,12514|20201|69573,Cd68|S100a8|Hilpda,-1.1,MyList
GO Biological Processes,19,GO:0002892,regulation of type II hypersensitivity,,-2.5,9.7,4.9,20638,9,709,3,0.42,0.24,14127|14129|14131,Fcer1g|Fcgr1|Fcgr3,-1.1,MyList
GO Biological Processes,19,GO:0002894,positive regulation of type II hypersensitivity,,-2.5,9.7,4.9,20638,9,709,3,0.42,0.24,14127|14129|14131,Fcer1g|Fcgr1|Fcgr3,-1.1,MyList
GO Biological Processes,19,GO:1905710,positive regulation of membrane permeability,,-2.5,4.2,3.9,20638,42,709,6,0.85,0.34,11740|12028|12176|15481|22334|54673,Slc25a5|Bax|Bnip3|Hspa8|Vdac2|Sh3glb1,-1.1,MyList
GO Biological Processes,19,GO:0052372,modulation by symbiont of entry into host,,-2.5,3.6,3.7,20638,56,709,7,0.99,0.37,12215|16149|16852|17069|18453|54198|74735,Bsg|Cd74|Lgals1|Ly6e|P4hb|Snx3|Trim14,-1.1,MyList
GO Biological Processes,19,GO:0035036,sperm-egg recognition,,-2.5,3.6,3.7,20638,56,709,7,0.99,0.37,11674|12464|12465|12468|12469|12527|22334,Aldoa|Cct4|Cct5|Cct7|Cct8|Cd9|Vdac2,-1.1,MyList
GO Biological Processes,19,GO:0080164,regulation of nitric oxide metabolic process,,-2.5,3.3,3.6,20638,71,709,8,1.1,0.4,11605|11629|11898|12491|16153|20656|27007|217203,Gla|Aif1|Ass1|Cd36|Il10|Sod2|Klrk1|Tmem106a,-1.1,MyList
GO Biological Processes,19,GO:0001913,T cell mediated cytotoxicity,,-2.5,3.3,3.6,20638,71,709,8,1.1,0.4,13032|13036|15452|15481|16197|18950|20723|223601,Ctsc|Ctsh|Hprt|Hspa8|Il7r|Pnp|Serpinb9|Cyrib,-1.1,MyList
GO Biological Processes,19,GO:0030968,endoplasmic reticulum unfolded protein response,,-2.5,3.3,3.6,20638,71,709,8,1.1,0.4,12028|12443|12913|18024|26754|56334|56424|71853,Bax|Ccnd1|Creb3|Nfe2l2|Cops5|Tmed2|Stub1|Pdia6,-1.1,MyList
GO Biological Processes,19,GO:0010952,positive regulation of peptidase activity,,-2.5,2.3,3.3,20638,175,709,14,2,0.52,12028|12362|13033|13036|14102|14824|19016|19186|19188|20201|27050|27061|56428|66494,Bax|Casp1|Ctsd|Ctsh|Fas|Grn|Pparg|Psme1|Psme2|S100a8|Rps3|Bcap31|Mtch2|Prelid1,-1.1,MyList
GO Biological Processes,19,GO:0030832,regulation of actin filament length,,-2.5,2.3,3.3,20638,194,709,15,2.1,0.54,11840|11867|12332|12343|12631|18643|19241|22003|22323|22351|56378|67771|68089|74117|223601,Arf1|Arpc1b|Capg|Capza2|Cfl1|Pfn1|Tmsb4x|Tpm1|Vasp|Vill|Arpc3|Arpc5|Arpc4|Actr3|Cyrib,-1.1,MyList
GO Biological Processes,19,GO:0048872,homeostasis of number of cells,,-2.5,1.9,3.2,20638,356,709,23,3.2,0.67,11491|11655|11774|12028|12044|12442|13423|14102|14127|14194|14728|16149|16197|16889|16952|18477|21672|26570|54683|56428|66154|80885|100038882,Adam17|Alas1|Ap3b1|Bax|Bcl2a1a|Ccnb2|Dnase2a|Fas|Fcer1g|Fh1|Lilrb4a|Cd74|Il7r|Lipa|Anxa1|Prdx1|Prdx2|Slc7a11|Prdx5|Mtch2|Tmem14c|Hcar2|Isg15,-1.1,MyList
GO Biological Processes,19,GO:1901615,organic hydroxy compound metabolic process,,-2.5,1.7,3.1,20638,508,709,30,4.2,0.76,11363|11370|11532|11886|12846|13030|13202|13361|13370|13481|13595|15452|16828|16889|17069|17993|20751|21991|26570|28200|54381|56428|56857|58810|67903|67963|71780|101502|110391|170718,Acadl|Acadvl|Adh5|Asah1|Comt|Ctsb|Ddt|Dhfr|Dio1|Dpm2|Ebp|Hprt|Ldha|Lipa|Ly6e|Ndufs4|Spr|Tpi1|Slc7a11|Dhrs4|Cpq|Mtch2|Slc37a2|Akr1a1|Gipc1|Npc2|Isyna1|Hsd3b7|Qdpr|Idh3b,-1.1,MyList
GO Biological Processes,19,GO:0042254,ribosome biogenesis,,-2.5,2,3.2,20638,294,709,20,2.8,0.62,11837|12261|16418|16785|16898|19384|19896|19988|27176|27367|66138|66161|66229|67115|69639|73736|74778|109075|110954|216156,Rplp0|C1qbp|Eif6|Rpsa|Rps2|Ran|Rpl10a|Rpl6|Rpl7a|Rpl3|Bud23|Pop4|Rpl7l1|Rpl14|Exosc8|Fcf1|Rrp7a|Exosc4|Rpl10|Wdr18,-1.1,MyList
GO Biological Processes,19,GO:0042542,response to hydrogen peroxide,,-2.5,2.6,3.4,20638,121,709,11,1.6,0.46,12176|12631|16153|16952|18024|19156|20656|22166|27050|56426|93692,Bnip3|Cfl1|Il10|Anxa1|Nfe2l2|Psap|Sod2|Txn1|Rps3|Pdcd10|Glrx,-1.1,MyList
GO Biological Processes,19,GO:0002250,adaptive immune response,,-2.5,1.7,3.1,20638,599,709,34,4.8,0.8,11491|12260|12261|12267|12524|13032|13036|14102|14127|14129|14131|15170|15452|15481|16068|16149|16197|16952|18173|18950|19698|20715|20723|21354|21939|26888|27007|54445|56620|56743|57914|71890|75345|223601,Adam17|C1qb|C1qbp|C3ar1|Cd86|Ctsc|Ctsh|Fas|Fcer1g|Fcgr1|Fcgr3|Ptpn6|Hprt|Hspa8|Il18bp|Cd74|Il7r|Anxa1|Slc11a1|Pnp|Relb|Serpina3g|Serpinb9|Tap1|Cd40|Clec4a2|Klrk1|Unc93b1|Clec4n|Lat2|Crlf2|Mad2l2|Slamf7|Cyrib,-1.1,MyList
GO Biological Processes,19,GO:0002443,leukocyte mediated immunity,,-2.5,1.7,3.1,20638,532,709,31,4.4,0.77,11541|11692|11745|12260|12261|13032|13036|14102|14127|14129|14131|15170|15452|15481|16149|16197|16783|18173|18477|18950|20723|21354|21939|22320|27007|54725|56743|57914|71890|223601|327957,Adora2b|Gfer|Anxa3|C1qb|C1qbp|Ctsc|Ctsh|Fas|Fcer1g|Fcgr1|Fcgr3|Ptpn6|Hprt|Hspa8|Cd74|Il7r|Lamp1|Slc11a1|Prdx1|Pnp|Serpinb9|Tap1|Cd40|Vamp8|Klrk1|Cadm1|Lat2|Crlf2|Mad2l2|Cyrib|Scimp,-1.1,MyList
GO Biological Processes,19,GO:0051052,regulation of DNA metabolic process,,-2.5,1.8,3.1,20638,379,709,24,3.4,0.68,11482|11692|11745|12028|12267|12464|12465|12468|12469|14194|18643|18950|19016|19718|21939|27050|53379|53817|56351|71890|72151|93765|210766|216156,Acvrl1|Gfer|Anxa3|Bax|C3ar1|Cct4|Cct5|Cct7|Cct8|Fh1|Pfn1|Pnp|Pparg|Rfc2|Cd40|Rps3|Hnrnpa2b1|Ddx39b|Ptges3|Mad2l2|Rfc5|Ube2n|Brcc3|Wdr18,-1.1,MyList
KEGG Pathway,24,mmu05168,Herpes simplex infection,,-2.5,2.2,3.2,20638,215,709,16,2.3,0.56,12261|13001|13665|14102|15312|15387|16149|16168|18036|18636|21354|21402|22029|66656|80509|225895,C1qbp|Csnk2b|Eif2s1|Fas|Hmgn1|Hnrnpk|Cd74|Il15|Nfkbib|Cfp|Tap1|Skp1|Traf1|Eef1d|Med8|Taf6l,-1.1,MyList
KEGG Pathway,24,ko05168,Herpes simplex infection,,-2.5,2.2,3.2,20638,215,709,16,2.3,0.56,12261|13001|13665|14102|15312|15387|16149|16168|18036|18636|21354|21402|22029|66656|80509|225895,C1qbp|Csnk2b|Eif2s1|Fas|Hmgn1|Hnrnpk|Cd74|Il15|Nfkbib|Cfp|Tap1|Skp1|Traf1|Eef1d|Med8|Taf6l,-1.1,MyList
GO Biological Processes,19,GO:0044283,small molecule biosynthetic process,,-2.5,1.6,3,20638,601,709,34,4.8,0.8,11363|11370|11674|11886|11898|12799|13361|13595|14433|15452|16149|16418|16828|16952|16956|18103|18655|18746|18950|20750|20751|21991|22259|23918|54325|54486|56351|58810|59045|66108|71780|74167|110391|232449,Acadl|Acadvl|Aldoa|Asah1|Ass1|Cnp|Dhfr|Ebp|Gapdh|Hprt|Cd74|Eif6|Ldha|Anxa1|Lpl|Nme2|Pgk1|Pkm|Pnp|Spp1|Spr|Tpi1|Nr1h3|Impdh2|Elovl1|Hpgds|Ptges3|Akr1a1|Stard3|Ndufa9|Isyna1|Nudt9|Qdpr|Dera,-1.1,MyList
GO Biological Processes,19,GO:0043123,positive regulation of I-kappaB kinase/NF-kappaB signaling,,-2.5,2.6,3.4,20638,122,709,11,1.6,0.46,12362|12491|16149|21939|22196|56620|66589|74735|93765|106025|217203,Casp1|Cd36|Cd74|Cd40|Ube2i|Clec4n|Ube2v1|Trim14|Ube2n|Sharpin|Tmem106a,-1.1,MyList
GO Biological Processes,19,GO:0009991,response to extracellular stimulus,,-2.5,1.8,3.1,20638,380,709,24,3.4,0.68,11541|11564|12514|12846|13665|14068|14102|14283|14562|14728|14827|16828|16956|18024|19016|20656|20750|23886|54673|56486|64383|67013|68441|69146,Adora2b|Adsl|Cd68|Comt|Eif2s1|F7|Fas|Fosl1|Gdf3|Lilrb4a|Pdia3|Ldha|Lpl|Nfe2l2|Pparg|Sod2|Spp1|Gdf15|Sh3glb1|Gabarap|Sirt2|Oma1|Rraga|Gsdmd,-1.1,MyList
GO Biological Processes,19,GO:0043536,positive regulation of blood vessel endothelial cell migration,,-2.5,3.6,3.7,20638,57,709,7,0.99,0.37,11491|11946|11947|16952|18024|18438|21939,Adam17|Atp5a1|Atp5b|Anxa1|Nfe2l2|P2rx4|Cd40,-1.1,MyList
Reactome Gene Sets,6,R-MMU-5626467,RHO GTPases activate IQGAPs,,-2.5,4.9,4,20638,30,709,5,0.71,0.31,11461|12313|12314|12540|227613,Actb|Calm1|Calm2|Cdc42|Tubb4b,-1.1,MyList
GO Biological Processes,19,GO:0097345,mitochondrial outer membrane permeabilization,,-2.5,4.9,4,20638,30,709,5,0.71,0.31,11740|12028|12176|22334|54673,Slc25a5|Bax|Bnip3|Vdac2|Sh3glb1,-1.1,MyList
GO Biological Processes,19,GO:0040017,positive regulation of locomotion,,-2.5,1.6,3,20638,602,709,34,4.8,0.8,11491|11541|11629|11674|11745|11946|11947|12215|12261|12267|12631|12913|13036|14068|14824|14894|16149|16411|16854|16952|17387|18024|18438|18643|19241|19243|20656|21939|53378|56426|66102|74117|83433|93695,Adam17|Adora2b|Aif1|Aldoa|Anxa3|Atp5a1|Atp5b|Bsg|C1qbp|C3ar1|Cfl1|Creb3|Ctsh|F7|Grn|Cfap20|Cd74|Itgax|Lgals3|Anxa1|Mmp14|Nfe2l2|P2rx4|Pfn1|Tmsb4x|Ptp4a1|Sod2|Cd40|Sdcbp|Pdcd10|Cxcl16|Actr3|Trem2|Gpnmb,-1.1,MyList
GO Biological Processes,19,GO:2000144,"positive regulation of DNA-templated transcription, initiation",,-2.5,4.1,3.8,20638,43,709,6,0.85,0.34,14283|15900|19181|19182|19184|23996,Fosl1|Irf8|Psmc2|Psmc3|Psmc5|Psmc4,-1.1,MyList
GO Biological Processes,19,GO:0042304,regulation of fatty acid biosynthetic process,,-2.5,4.1,3.8,20638,43,709,6,0.85,0.34,11363|11370|16149|16418|16952|22259,Acadl|Acadvl|Cd74|Eif6|Anxa1|Nr1h3,-1.1,MyList
GO Biological Processes,19,GO:0097300,programmed necrotic cell death,,-2.5,4.1,3.8,20638,43,709,6,0.85,0.34,11886|12028|12362|14102|58203|74568,Asah1|Bax|Casp1|Fas|Zbp1|Mlkl,-1.1,MyList
GO Biological Processes,19,GO:1903573,negative regulation of response to endoplasmic reticulum stress,,-2.5,4.1,3.8,20638,43,709,6,0.85,0.34,12913|22259|56334|66168|71853|110213,Creb3|Nr1h3|Tmed2|Grina|Pdia6|Tmbim6,-1.1,MyList
GO Biological Processes,19,GO:0008154,actin polymerization or depolymerization,,-2.5,2.2,3.2,20638,216,709,16,2.3,0.56,11629|11840|11867|12332|12343|12631|18643|19241|22003|22323|22351|56378|67771|68089|74117|223601,Aif1|Arf1|Arpc1b|Capg|Capza2|Cfl1|Pfn1|Tmsb4x|Tpm1|Vasp|Vill|Arpc3|Arpc5|Arpc4|Actr3|Cyrib,-1.1,MyList
GO Biological Processes,19,GO:1902107,positive regulation of leukocyte differentiation,,-2.5,2.3,3.3,20638,178,709,14,2,0.52,11774|12522|14683|16149|16153|16168|16186|16197|16952|17387|18950|21950|54411|83433,Ap3b1|Cd83|Gnas|Cd74|Il10|Il15|Il2rg|Il7r|Anxa1|Mmp14|Pnp|Tnfsf9|Atp6ap1|Trem2,-1.1,MyList
GO Biological Processes,19,GO:1903708,positive regulation of hemopoiesis,,-2.5,2.3,3.3,20638,178,709,14,2,0.52,11774|12522|14683|16149|16153|16168|16186|16197|16952|17387|18950|21950|54411|83433,Ap3b1|Cd83|Gnas|Cd74|Il10|Il15|Il2rg|Il7r|Anxa1|Mmp14|Pnp|Tnfsf9|Atp6ap1|Trem2,-1.1,MyList
GO Biological Processes,19,GO:0002685,regulation of leukocyte migration,,-2.5,2.1,3.2,20638,217,709,16,2.3,0.56,11491|11629|12261|12267|12527|12913|13202|14068|16149|16854|16952|17387|18438|74748|83433|110168,Adam17|Aif1|C1qbp|C3ar1|Cd9|Creb3|Ddt|F7|Cd74|Lgals3|Anxa1|Mmp14|P2rx4|Slamf8|Trem2|Gpr18,-1.1,MyList
GO Biological Processes,19,GO:0006909,phagocytosis,,-2.5,1.9,3.1,20638,361,709,23,3.2,0.67,11629|11745|12491|13057|14127|14129|14131|15162|15481|15900|16168|16186|16952|17972|18173|19016|19349|22259|54198|67841|67943|83433|226421,Aif1|Anxa3|Cd36|Cyba|Fcer1g|Fcgr1|Fcgr3|Hck|Hspa8|Irf8|Il15|Il2rg|Anxa1|Ncf4|Slc11a1|Pparg|Rab7|Nr1h3|Snx3|Atg3|Mesd|Trem2|Rab7b,-1.1,MyList
GO Biological Processes,19,GO:0000209,protein polyubiquitination,,-2.5,2.1,3.2,20638,237,709,17,2.4,0.57,21402|22029|22209|56424|56550|56791|64685|66105|66440|66589|67588|67845|74735|93765|106025|108660|268373,Skp1|Traf1|Ube2a|Stub1|Ube2d2a|Ube2l6|Nmi|Ube2d3|Cdc26|Ube2v1|Rnf41|Rnf115|Trim14|Ube2n|Sharpin|Rnf187|Ppia,-1.1,MyList
GO Biological Processes,19,GO:0006622,protein targeting to lysosome,,-2.5,6.1,4.2,20638,19,709,4,0.56,0.28,11774|15481|17113|19349,Ap3b1|Hspa8|M6pr|Rab7,-1.1,MyList
GO Biological Processes,19,GO:0045579,positive regulation of B cell differentiation,,-2.5,6.1,4.2,20638,19,709,4,0.56,0.28,16153|16186|17387|18950,Il10|Il2rg|Mmp14|Pnp,-1.1,MyList
GO Biological Processes,19,GO:0060099,"regulation of phagocytosis, engulfment",,-2.5,6.1,4.2,20638,19,709,4,0.56,0.28,12491|14129|19016|83433,Cd36|Fcgr1|Pparg|Trem2,-1.1,MyList
GO Biological Processes,19,GO:0007039,protein catabolic process in the vacuole,,-2.5,6.1,4.2,20638,19,709,4,0.56,0.28,12751|14824|19156|195040,Tpp1|Grn|Psap|Tmem199,-1.1,MyList
Reactome Gene Sets,6,R-MMU-376176,Signaling by ROBO receptors,,-2.5,6.1,4.2,20638,19,709,4,0.56,0.28,18643|22187|22190|22323,Pfn1|Ubb|Ubc|Vasp,-1.1,MyList
GO Biological Processes,19,GO:0030098,lymphocyte differentiation,,-2.4,1.8,3.1,20638,426,709,26,3.7,0.71,11491|11774|12028|12047|12522|14102|14127|15170|16149|16153|16168|16186|16197|16431|16852|16952|17387|18950|19156|19698|21672|21950|66494|67588|74748|110168,Adam17|Ap3b1|Bax|Bcl2a1d|Cd83|Fas|Fcer1g|Ptpn6|Cd74|Il10|Il15|Il2rg|Il7r|Itm2a|Lgals1|Anxa1|Mmp14|Pnp|Psap|Relb|Prdx2|Tnfsf9|Prelid1|Rnf41|Slamf8|Gpr18,-1.1,MyList
GO Biological Processes,19,GO:0032787,monocarboxylic acid metabolic process,,-2.4,1.6,3,20638,605,709,34,4.8,0.8,11363|11370|11532|11674|11770|12491|13177|14433|16149|16418|16828|16889|16952|16956|18648|18655|18746|19016|21991|22259|54325|54486|55951|56351|56428|58810|66253|93747|97212|102294|109672|110842|192654|231086,Acadl|Acadvl|Adh5|Aldoa|Fabp4|Cd36|Eci1|Gapdh|Cd74|Eif6|Ldha|Lipa|Anxa1|Lpl|Pgam1|Pgk1|Pkm|Pparg|Tpi1|Nr1h3|Elovl1|Hpgds|Mpc1|Ptges3|Mtch2|Akr1a1|Aig1|Echs1|Hadha|Cyp4v3|Cyb5a|Etfa|Pla2g15|Hadhb,-1.1,MyList
WikiPathways,27,WP3625,TYROBP Causal Network,,-2.4,3.5,3.6,20638,58,709,7,0.99,0.37,12332|16411|20750|50778|66102|67963|217203,Capg|Itgax|Spp1|Rgs1|Cxcl16|Npc2|Tmem106a,-1.1,MyList
GO Biological Processes,19,GO:0070265,necrotic cell death,,-2.4,3.5,3.6,20638,58,709,7,0.99,0.37,11886|12028|12176|12362|14102|58203|74568,Asah1|Bax|Bnip3|Casp1|Fas|Zbp1|Mlkl,-1.1,MyList
GO Biological Processes,19,GO:0043542,endothelial cell migration,,-2.4,2.1,3.2,20638,218,709,16,2.3,0.56,11482|11491|11541|11745|11946|11947|12215|13001|14824|16952|18024|18438|19016|21939|56426|67903,Acvrl1|Adam17|Adora2b|Anxa3|Atp5a1|Atp5b|Bsg|Csnk2b|Grn|Anxa1|Nfe2l2|P2rx4|Pparg|Cd40|Pdcd10|Gipc1,-1.1,MyList
GO Biological Processes,19,GO:1901136,carbohydrate derivative catabolic process,,-2.4,2.5,3.3,20638,142,709,12,1.7,0.48,11605|15211|15452|17381|18950|19156|19703|50762|56174|74167|232449|245847,Gla|Hexa|Hprt|Mmp12|Pnp|Psap|Renbp|Fbxo6|Nagk|Nudt9|Dera|Amdhd2,-1.1,MyList
GO Biological Processes,19,GO:0044409,entry into host,,-2.4,2.9,3.4,20638,90,709,9,1.3,0.42,12215|13030|16149|16852|17069|18453|22320|54198|74735,Bsg|Ctsb|Cd74|Lgals1|Ly6e|P4hb|Vamp8|Snx3|Trim14,-1,MyList
GO Biological Processes,19,GO:0001910,regulation of leukocyte mediated cytotoxicity,,-2.4,2.7,3.4,20638,107,709,10,1.4,0.44,11692|15481|16197|16783|18950|20723|21354|27007|54725|223601,Gfer|Hspa8|Il7r|Lamp1|Pnp|Serpinb9|Tap1|Klrk1|Cadm1|Cyrib,-1,MyList
GO Biological Processes,19,GO:1902883,negative regulation of response to oxidative stress,,-2.4,4.7,3.9,20638,31,709,5,0.71,0.31,16153|18024|19156|22166|93692,Il10|Nfe2l2|Psap|Txn1|Glrx,-1,MyList
GO Biological Processes,19,GO:0070670,response to interleukin-4,,-2.4,4.7,3.9,20638,31,709,5,0.71,0.31,11837|12567|16898|23918|27367,Rplp0|Cdk4|Rps2|Impdh2|Rpl3,-1,MyList
GO Biological Processes,19,GO:0044788,modulation by host of viral process,,-2.4,4.7,3.9,20638,31,709,5,0.71,0.31,12631|15481|19035|19182|30960,Cfl1|Hspa8|Ppib|Psmc3|Vapa,-1,MyList
Reactome Gene Sets,6,R-MMU-1169410,Antiviral mechanism by IFN-stimulated genes,,-2.4,4.7,3.9,20638,31,709,5,0.71,0.31,13684|26987|56791|93765|100038882,Eif4e|Eif4e2|Ube2l6|Ube2n|Isg15,-1,MyList
GO Biological Processes,19,GO:1902253,regulation of intrinsic apoptotic signaling pathway by p53 class mediator,,-2.4,4.7,3.9,20638,31,709,5,0.71,0.31,15387|16149|22187|54673|75736,Hnrnpk|Cd74|Ubb|Sh3glb1|Bcl2l12,-1,MyList
GO Biological Processes,19,GO:0002521,leukocyte differentiation,,-2.4,1.6,3,20638,608,709,34,4.8,0.8,11491|11774|12028|12047|12522|14102|14127|14683|15170|15900|16149|16153|16168|16186|16188|16197|16431|16852|16952|17387|18103|18950|19016|19156|19698|21672|21950|54411|65963|66494|67588|74748|83433|110168,Adam17|Ap3b1|Bax|Bcl2a1d|Cd83|Fas|Fcer1g|Gnas|Ptpn6|Irf8|Cd74|Il10|Il15|Il2rg|Il3ra|Il7r|Itm2a|Lgals1|Anxa1|Mmp14|Nme2|Pnp|Pparg|Psap|Relb|Prdx2|Tnfsf9|Atp6ap1|Tmem176b|Prelid1|Rnf41|Slamf8|Trem2|Gpr18,-1,MyList
GO Biological Processes,19,GO:0048662,negative regulation of smooth muscle cell proliferation,,-2.4,3.5,3.6,20638,59,709,7,0.99,0.37,11629|12846|14674|16153|16168|19016|20656,Aif1|Comt|Gna13|Il10|Il15|Pparg|Sod2,-1,MyList
KEGG Pathway,24,mmu05150,Staphylococcus aureus infection,,-2.4,3.5,3.6,20638,59,709,7,0.99,0.37,12260|12267|14129|14131|14293|16153|26440,C1qb|C3ar1|Fcgr1|Fcgr3|Fpr1|Il10|Psma1,-1,MyList
GO Biological Processes,19,GO:0061136,regulation of proteasomal protein catabolic process,,-2.4,2.3,3.2,20638,181,709,14,2,0.52,19186|19188|22187|27061|53378|53380|56424|59029|64383|67903|68135|83433|170930|228769,Psme1|Psme2|Ubb|Bcap31|Sdcbp|Psmd10|Stub1|Psmd14|Sirt2|Gipc1|Eif3h|Trem2|Sumo2|Psmf1,-1,MyList
GO Biological Processes,19,GO:0030335,positive regulation of cell migration,,-2.4,1.7,3,20638,564,709,32,4.5,0.78,11491|11541|11629|11674|11745|11946|11947|12215|12261|12267|12913|13036|14068|14824|16149|16411|16854|16952|17387|18024|18438|18643|19241|19243|20656|21939|53378|56426|66102|74117|83433|93695,Adam17|Adora2b|Aif1|Aldoa|Anxa3|Atp5a1|Atp5b|Bsg|C1qbp|C3ar1|Creb3|Ctsh|F7|Grn|Cd74|Itgax|Lgals3|Anxa1|Mmp14|Nfe2l2|P2rx4|Pfn1|Tmsb4x|Ptp4a1|Sod2|Cd40|Sdcbp|Pdcd10|Cxcl16|Actr3|Trem2|Gpnmb,-1,MyList
GO Biological Processes,19,GO:0048525,negative regulation of viral process,,-2.4,2.9,3.4,20638,91,709,9,1.3,0.42,16149|17069|23962|54198|69550|74735|80287|268373|100038882,Cd74|Ly6e|Oasl2|Snx3|Bst2|Trim14|Apobec3|Ppia|Isg15,-1,MyList
Reactome Gene Sets,6,R-MMU-1268020,Mitochondrial protein import,,-2.4,8.7,4.6,20638,10,709,3,0.42,0.24,11947|67264|228033,Atp5b|Ndufb8|Atp5g3,-1,MyList
GO Biological Processes,19,GO:0002604,regulation of dendritic cell antigen processing and presentation,,-2.4,8.7,4.6,20638,10,709,3,0.42,0.24,12514|16149|18173,Cd68|Cd74|Slc11a1,-1,MyList
Reactome Gene Sets,6,R-MMU-937042,IRAK2 mediated activation of TAK1 complex,,-2.4,8.7,4.6,20638,10,709,3,0.42,0.24,22187|22190|108960,Ubb|Ubc|Irak2,-1,MyList
GO Biological Processes,19,GO:0033029,regulation of neutrophil apoptotic process,,-2.4,8.7,4.6,20638,10,709,3,0.42,0.24,16952|26570|80885,Anxa1|Slc7a11|Hcar2,-1,MyList
Reactome Gene Sets,6,R-MMU-9664873,Pexophagy,,-2.4,8.7,4.6,20638,10,709,3,0.42,0.24,18412|22187|22190,Sqstm1|Ubb|Ubc,-1,MyList
Reactome Gene Sets,6,R-MMU-1358803,Downregulation of ERBB2:ERBB3 signaling,,-2.4,8.7,4.6,20638,10,709,3,0.42,0.24,22187|22190|67588,Ubb|Ubc|Rnf41,-1,MyList
GO Biological Processes,19,GO:0006183,GTP biosynthetic process,,-2.4,8.7,4.6,20638,10,709,3,0.42,0.24,18103|18950|23918,Nme2|Pnp|Impdh2,-1,MyList
Reactome Gene Sets,6,R-MMU-71387,Metabolism of carbohydrates,,-2.4,2,3.1,20638,261,709,18,2.5,0.59,11674|12313|12314|14433|15211|18648|18655|18746|21881|21991|27419|53625|56857|58810|68961|75612|110379|232449,Aldoa|Calm1|Calm2|Gapdh|Hexa|Pgam1|Pgk1|Pkm|Tkt|Tpi1|Naglu|B3gnt2|Slc37a2|Akr1a1|Phkg2|Gns|Sec13|Dera,-1,MyList
GO Biological Processes,19,GO:0009988,cell-cell recognition,,-2.4,3.1,3.4,20638,75,709,8,1.1,0.4,11674|12464|12465|12468|12469|12527|16854|22334,Aldoa|Cct4|Cct5|Cct7|Cct8|Cd9|Lgals3|Vdac2,-1,MyList
Reactome Gene Sets,6,R-MMU-8852135,Protein ubiquitination,,-2.4,3.1,3.4,20638,75,709,8,1.1,0.4,22187|22190|22209|56550|66105|66317|68441|93765,Ubb|Ubc|Ube2a|Ube2d2a|Ube2d3|Wdr61|Rraga|Ube2n,-1,MyList
GO Biological Processes,19,GO:1901998,toxin transport,,-2.4,3.9,3.6,20638,45,709,6,0.85,0.34,12176|12362|12464|12465|12468|12469,Bnip3|Casp1|Cct4|Cct5|Cct7|Cct8,-1,MyList
GO Biological Processes,19,GO:0034248,regulation of cellular amide metabolic process,,-2.4,1.8,3,20638,410,709,25,3.5,0.69,12261|12567|12785|13361|13665|13684|14433|16418|18024|18648|18746|19652|22352|26570|26987|27050|52469|53817|56334|66844|68581|69674|73830|110954|276770,C1qbp|Cdk4|Cnbp|Dhfr|Eif2s1|Eif4e|Gapdh|Eif6|Nfe2l2|Pgam1|Pkm|Rbm3|Vim|Slc7a11|Eif4e2|Rps3|Coa3|Ddx39b|Tmed2|Ormdl2|Tmed10|Mif4gd|Eif3k|Rpl10|Eif5a,-1,MyList
GO Biological Processes,19,GO:1990182,exosomal secretion,,-2.4,5.8,4.1,20638,20,709,4,0.56,0.28,19349|26754|53378|68953,Rab7|Cops5|Sdcbp|Chmp2a,-1,MyList
Reactome Gene Sets,6,R-MMU-5620971,Pyroptosis,,-2.4,5.8,4.1,20638,20,709,4,0.56,0.28,12028|12362|68953|69146,Bax|Casp1|Chmp2a|Gsdmd,-1,MyList
KEGG Pathway,24,M00049,"Adenine ribonucleotide biosynthesis, IMP => ADP,ATP",,-2.4,5.8,4.1,20638,20,709,4,0.56,0.28,11564|18103|18746|102216272,Adsl|Nme2|Pkm|Ak6,-1,MyList
