Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0071219,cellular response to molecule of bacterial origin,,-2.3,2.2,3.1,18969,206,589,14,2.4,0.63,12519|16179|16193|16452|19261|19704|20293|20296|21929|108155|109815|214855|216799|230738,Cd80|Irak1|Il6|Jak2|Sirpa|Upf1|Ccl12|Ccl2|Tnfaip3|Ogt|Selenos|Arid5a|Nlrp3|Zc3h12a,-0.95,MyList
GO Biological Processes,19,GO:0006006,glucose metabolic process,,-2.3,2.2,3.1,18969,206,589,14,2.4,0.63,11652|11911|12409|15251|15277|16193|17691|18023|59046|93759|108155|213053|252870|384783,Akt2|Atf4|Cbr2|Hif1a|Hk2|Il6|Sik1|Nfe2l1|Arpp19|Sirt1|Ogt|Slc39a14|Usp7|Irs2,-0.95,MyList
GO Biological Processes,19,GO:0015980,energy derivation by oxidation of organic compounds,,-2.3,2.1,3,18969,250,589,16,2.7,0.67,11652|12867|13063|15251|17719|17721|18432|22272|56637|66152|66359|66576|67530|74178|230075|384783,Akt2|Cox7c|Cycs|Hif1a|ND4|ND5|Mybbp1a|Uqcrq|Gsk3b|Uqcr10|Cox20|Uqcrh|Uqcrb|Stk40|Ndufb6|Irs2,-0.95,MyList
GO Biological Processes,19,GO:0032731,positive regulation of interleukin-1 beta production,,-2.3,3.7,3.5,18969,52,589,6,1,0.41,12363|15951|16193|16452|17127|216799,Casp4|Ifi204|Il6|Jak2|Smad3|Nlrp3,-0.94,MyList
Reactome Gene Sets,6,R-MMU-9716542,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",,-2.3,1.6,2.8,18969,662,589,33,5.6,0.95,11736|12387|13424|13542|14784|15267|15381|15516|15519|15528|16563|18472|18844|19052|19647|19877|20807|22042|22325|54004|58996|67784|69710|70827|107746|108911|109333|208263|223435|224105|233489|268301|320634,Ankfy1|Ctnnb1|Dync1h1|Dvl1|Grb2|H2ac18|Hnrnpc|Hsp90ab1|Hsp90aa1|Hspe1|Kif2a|Pafah1b1|Plxna1|Ppp2ca|Rbbp6|Rock1|Srf|Tfrc|Vav2|Diaph2|Arhgap23|Plxnd1|Arap1|Trak2|Rapgef1|Rcc2|Pkn2|Tor1aip1|Trio|Pak2|Picalm|Sowahc|Ocrl,-0.94,MyList
GO Biological Processes,19,GO:0097084,vascular associated smooth muscle cell development,,-2.3,8.1,4.4,18969,12,589,3,0.51,0.29,18128|22339|66923,Notch1|Vegfa|Pbrm1,-0.94,MyList
GO Biological Processes,19,GO:0034333,adherens junction assembly,,-2.3,8.1,4.4,18969,12,589,3,0.51,0.29,12387|224105|353310,Ctnnb1|Pak2|Zfp703,-0.94,MyList
GO Biological Processes,19,GO:0048312,intracellular distribution of mitochondria,,-2.3,8.1,4.4,18969,12,589,3,0.51,0.29,74006|74148|108155,Dnm1l|Cluh|Ogt,-0.94,MyList
Reactome Gene Sets,6,R-MMU-6785807,Interleukin-4 and Interleukin-13 signaling,,-2.3,8.1,4.4,18969,12,589,3,0.51,0.29,16190|16452|22027,Il4ra|Jak2|Hsp90b1,-0.94,MyList
GO Biological Processes,19,GO:0003263,cardioblast proliferation,,-2.3,8.1,4.4,18969,12,589,3,0.51,0.29,12387|18128|18712,Ctnnb1|Notch1|Pim1,-0.94,MyList
GO Biological Processes,19,GO:0034392,negative regulation of smooth muscle cell apoptotic process,,-2.3,8.1,4.4,18969,12,589,3,0.51,0.29,16974|19664|56637,Lrp6|Rbpj|Gsk3b,-0.94,MyList
GO Biological Processes,19,GO:0070417,cellular response to cold,,-2.3,8.1,4.4,18969,12,589,3,0.51,0.29,18023|100037258|100503924,Nfe2l1|Dnajc3|Fcor,-0.94,MyList
GO Biological Processes,19,GO:1903025,regulation of RNA polymerase II regulatory region sequence-specific DNA binding,,-2.3,8.1,4.4,18969,12,589,3,0.51,0.29,13198|16878|50754,Ddit3|Lif|Fbxw7,-0.94,MyList
GO Biological Processes,19,GO:0003264,regulation of cardioblast proliferation,,-2.3,8.1,4.4,18969,12,589,3,0.51,0.29,12387|18128|18712,Ctnnb1|Notch1|Pim1,-0.94,MyList
GO Biological Processes,19,GO:0007440,foregut morphogenesis,,-2.3,8.1,4.4,18969,12,589,3,0.51,0.29,12387|17127|18128,Ctnnb1|Smad3|Notch1,-0.94,MyList
GO Biological Processes,19,GO:0035733,hepatic stellate cell activation,,-2.3,8.1,4.4,18969,12,589,3,0.51,0.29,13350|14629|56637,Dgat1|Gclc|Gsk3b,-0.94,MyList
GO Biological Processes,19,GO:0097384,cellular lipid biosynthetic process,,-2.3,8.1,4.4,18969,12,589,3,0.51,0.29,14104|14137|407243,Fasn|Fdft1|Tmem189,-0.94,MyList
GO Biological Processes,19,GO:1902106,negative regulation of leukocyte differentiation,,-2.3,2.8,3.2,18969,105,589,9,1.5,0.51,12387|12505|15902|16190|16658|18102|50754|57259|230738,Ctnnb1|Cd44|Id2|Il4ra|Mafb|Nme1|Fbxw7|Tob2|Zc3h12a,-0.94,MyList
GO Biological Processes,19,GO:0046849,bone remodeling,,-2.3,2.8,3.2,18969,105,589,9,1.5,0.51,11501|12387|16193|16974|20963|22042|22339|56637|215653,Adam8|Ctnnb1|Il6|Lrp6|Syk|Tfrc|Vegfa|Gsk3b|Rassf2,-0.94,MyList
GO Biological Processes,19,GO:0001782,B cell homeostasis,,-2.3,4.4,3.7,18969,37,589,5,0.85,0.38,11622|12125|12505|15251|21929,Ahr|Bcl2l11|Cd44|Hif1a|Tnfaip3,-0.94,MyList
GO Biological Processes,19,GO:0036475,neuron death in response to oxidative stress,,-2.3,4.4,3.7,18969,37,589,5,0.85,0.38,11911|12387|15251|17210|50754,Atf4|Ctnnb1|Hif1a|Mcl1|Fbxw7,-0.94,MyList
CORUM,33,CORUM:381,"Respiratory chain complex I, mitochondrial",,-2.3,4.4,3.7,18969,37,589,5,0.85,0.38,17719|17721|17991|66091|230075,ND4|ND5|Ndufa2|Ndufa3|Ndufb6,-0.94,MyList
GO Biological Processes,19,GO:0010675,regulation of cellular carbohydrate metabolic process,,-2.3,2.3,3.1,18969,165,589,12,2,0.58,11652|15251|16193|17691|18023|19204|56193|59046|93759|108155|252870|384783,Akt2|Hif1a|Il6|Sik1|Nfe2l1|Ptafr|Plek|Arpp19|Sirt1|Ogt|Usp7|Irs2,-0.93,MyList
GO Biological Processes,19,GO:0009615,response to virus,,-2.3,2,3,18969,297,589,18,3.1,0.71,15251|15519|16193|17101|18521|20128|56200|67040|68713|76933|80985|81702|216799|217069|224647|230738|246727|276950,Hif1a|Hsp90aa1|Il6|Lyst|Pcbp2|Trim30a|Ddx21|Ddx17|Ifitm1|Ifi27l2a|Trim44|Ankrd17|Nlrp3|Trim25|Ilrun|Zc3h12a|Oas3|Slfn8,-0.93,MyList
GO Biological Processes,19,GO:0006469,negative regulation of protein kinase activity,,-2.3,2.2,3,18969,208,589,14,2.4,0.63,12575|13542|15357|15502|16001|16193|16798|16974|21929|26914|56637|93759|192231|100037258,Cdkn1a|Dvl1|Hmgcr|Dnaja1|Igf1r|Il6|Lats1|Lrp6|Tnfaip3|Macroh2a1|Gsk3b|Sirt1|Hexim1|Dnajc3,-0.93,MyList
GO Biological Processes,19,GO:0002040,sprouting angiogenesis,,-2.3,2.6,3.2,18969,125,589,10,1.7,0.53,14254|16402|16600|18128|19225|20807|21825|22339|50754|672511,Flt1|Itga5|Klf4|Notch1|Ptgs2|Srf|Thbs1|Vegfa|Fbxw7|Rnf213,-0.93,MyList
GO Biological Processes,19,GO:0032200,telomere organization,,-2.3,2.6,3.2,18969,125,589,10,1.7,0.53,12387|15381|15516|15519|17165|18538|19704|30877|70640|214627,Ctnnb1|Hnrnpc|Hsp90ab1|Hsp90aa1|Mapkapk5|Pcna|Upf1|Gnl3|Dcp2|Tent4b,-0.93,MyList
GO Biological Processes,19,GO:1904950,negative regulation of establishment of protein localization,,-2.2,2.4,3.1,18969,145,589,11,1.9,0.56,13121|15357|15502|15505|19052|75767|106522|108155|217344|223775|231070,Cyp51|Hmgcr|Dnaja1|Hsph1|Ppp2ca|Rab11fip1|Pkdcc|Ogt|Rhbdf2|Pim3|Insig1,-0.93,MyList
GO Biological Processes,19,GO:0045927,positive regulation of growth,,-2.2,1.9,2.9,18969,298,589,18,3.1,0.71,11622|11951|12995|13690|16001|18128|18472|18712|19664|20354|20807|22339|56449|56637|75788|93759|110196|233489,Ahr|Atp5g1|Csnk2a1|Eif4g2|Igf1r|Notch1|Pafah1b1|Pim1|Rbpj|Sema4d|Srf|Vegfa|Ybx3|Gsk3b|Smurf1|Sirt1|Fdps|Picalm,-0.92,MyList
GO Biological Processes,19,GO:0060840,artery development,,-2.2,2.7,3.2,18969,106,589,9,1.5,0.51,12387|16835|18128|19664|20807|22339|22411|67784|71770,Ctnnb1|Ldlr|Notch1|Rbpj|Srf|Vegfa|Wnt11|Plxnd1|Ap2b1,-0.92,MyList
GO Biological Processes,19,GO:0046634,regulation of alpha-beta T cell activation,,-2.2,2.7,3.2,18969,106,589,9,1.5,0.51,12505|12519|15505|16190|16193|20963|216799|230738|245126,Cd44|Cd80|Hsph1|Il4ra|Il6|Syk|Nlrp3|Zc3h12a|Tarm1,-0.92,MyList
GO Biological Processes,19,GO:0031214,biomineral tissue development,,-2.2,2.3,3.1,18969,166,589,12,2,0.58,11911|15251|17127|18128|19225|20515|22411|58235|67972|74442|106522|140780,Atf4|Hif1a|Smad3|Notch1|Ptgs2|Slc20a1|Wnt11|Nectin1|Atp2b1|Sgms2|Pkdcc|Bmp2k,-0.92,MyList
KEGG Pathway,24,mmu04216,Ferroptosis,,-2.2,3.6,3.5,18969,53,589,6,1,0.41,14629|18521|22042|23849|210106|213053,Gclc|Pcbp2|Tfrc|Klf6|Tent4a|Slc39a14,-0.92,MyList
GO Biological Processes,19,GO:0042307,positive regulation of protein import into nucleus,,-2.2,3.6,3.5,18969,53,589,6,1,0.41,15516|15519|16193|16452|19225|230738,Hsp90ab1|Hsp90aa1|Il6|Jak2|Ptgs2|Zc3h12a,-0.92,MyList
GO Biological Processes,19,GO:0045124,regulation of bone resorption,,-2.2,3.6,3.5,18969,53,589,6,1,0.41,11501|16193|16974|20963|22042|22339,Adam8|Il6|Lrp6|Syk|Tfrc|Vegfa,-0.92,MyList
GO Biological Processes,19,GO:2000059,negative regulation of ubiquitin-dependent protein catabolic process,,-2.2,3.6,3.5,18969,53,589,6,1,0.41,12995|15516|65019|80750|108155|252870,Csnk2a1|Hsp90ab1|Rpl23|N4bp1|Ogt|Usp7,-0.92,MyList
GO Biological Processes,19,GO:0001974,blood vessel remodeling,,-2.2,3.6,3.5,18969,53,589,6,1,0.41,11622|16878|19664|21817|22339|66923,Ahr|Lif|Rbpj|Tgm2|Vegfa|Pbrm1,-0.92,MyList
GO Biological Processes,19,GO:0030850,prostate gland development,,-2.2,3.6,3.5,18969,53,589,6,1,0.41,11622|12387|12505|16001|18128|18793,Ahr|Ctnnb1|Cd44|Igf1r|Notch1|Plaur,-0.92,MyList
GO Biological Processes,19,GO:0010638,positive regulation of organelle organization,,-2.2,1.6,2.8,18969,590,589,30,5.1,0.91,11652|12125|12387|13424|14544|14784|15251|16001|16468|16878|17127|17165|18571|18793|19303|20194|20971|22339|22411|26914|30877|56193|56637|63985|71514|74006|81703|93759|108155|214855,Akt2|Bcl2l11|Ctnnb1|Dync1h1|Gda|Grb2|Hif1a|Igf1r|Jarid2|Lif|Smad3|Mapkapk5|Pdcd6ip|Plaur|Pxn|S100a10|Sdc4|Vegfa|Wnt11|Macroh2a1|Gnl3|Plek|Gsk3b|Gmfb|Sfpq|Dnm1l|Jdp2|Sirt1|Ogt|Arid5a,-0.91,MyList
GO Biological Processes,19,GO:0033673,negative regulation of kinase activity,,-2.2,2.1,3,18969,231,589,15,2.5,0.65,12575|13542|15357|15502|16001|16193|16798|16974|21929|26914|56637|93759|192231|384783|100037258,Cdkn1a|Dvl1|Hmgcr|Dnaja1|Igf1r|Il6|Lats1|Lrp6|Tnfaip3|Macroh2a1|Gsk3b|Sirt1|Hexim1|Irs2|Dnajc3,-0.91,MyList
GO Biological Processes,19,GO:0050670,regulation of lymphocyte proliferation,,-2.2,2.1,3,18969,231,589,15,2.5,0.65,11622|11846|11987|12387|12505|12519|12575|16193|20963|20971|22042|69816|78317|245126|384783,Ahr|Arg1|Slc7a1|Ctnnb1|Cd44|Cd80|Cdkn1a|Il6|Syk|Sdc4|Tfrc|Mzb1|Ccdc88b|Tarm1|Irs2,-0.91,MyList
GO Biological Processes,19,GO:0019221,cytokine-mediated signaling pathway,,-2.2,1.8,2.9,18969,369,589,21,3.6,0.76,11846|12363|12983|15251|16179|16193|16452|18413|18472|20293|20296|20305|20306|20963|23849|54473|68713|80985|93759|246746|263876,Arg1|Casp4|Csf2rb|Hif1a|Irak1|Il6|Jak2|Osm|Pafah1b1|Ccl12|Ccl2|Ccl6|Ccl7|Syk|Klf6|Tollip|Ifitm1|Trim44|Sirt1|Cd300lf|Spata2,-0.91,MyList
KEGG Pathway,24,ko04662,B cell receptor signaling pathway,,-2.2,3.2,3.3,18969,70,589,7,1.2,0.45,11652|14784|18037|20963|22325|56637|68713,Akt2|Grb2|Nfkbie|Syk|Vav2|Gsk3b|Ifitm1,-0.91,MyList
Reactome Gene Sets,6,R-MMU-5205647,Mitophagy,,-2.2,5.4,3.8,18969,24,589,4,0.68,0.34,12995|66119|66169|67952,Csnk2a1|Tomm6|Tomm7|Tomm20,-0.91,MyList
GO Biological Processes,19,GO:0035743,"CD4-positive, alpha-beta T cell cytokine production",,-2.2,5.4,3.8,18969,24,589,4,0.68,0.34,11846|16193|214855|216799,Arg1|Il6|Arid5a|Nlrp3,-0.91,MyList
GO Biological Processes,19,GO:0035510,DNA dealkylation,,-2.2,5.4,3.8,18969,24,589,4,0.68,0.34,77987|194388|211064|252870,Ascc3|Tet3|Alkbh1|Usp7,-0.91,MyList
GO Biological Processes,19,GO:0010866,regulation of triglyceride biosynthetic process,,-2.2,5.4,3.8,18969,24,589,4,0.68,0.34,13350|16835|17691|67181,Dgat1|Ldlr|Sik1|Ctdnep1,-0.91,MyList
Reactome Gene Sets,6,R-MMU-6803529,FGFR2 alternative splicing,,-2.2,5.4,3.8,18969,24,589,4,0.68,0.34,17749|59013|66491|76936,Polr2k|Hnrnph1|Polr2l|Hnrnpm,-0.91,MyList
Reactome Gene Sets,6,R-MMU-9674555,Signaling by CSF3 (G-CSF),,-2.2,5.4,3.8,18969,24,589,4,0.68,0.34,14784|16452|20963|78294,Grb2|Jak2|Syk|Rps27a,-0.91,MyList
GO Biological Processes,19,GO:0045596,negative regulation of cell differentiation,,-2.2,1.6,2.8,18969,693,589,34,5.8,0.96,11622|12317|12387|12505|13198|15902|16190|16658|16835|16974|17127|18102|18128|19052|19664|20351|20354|20481|20482|22057|22339|50754|56637|57259|67996|70827|70834|81702|81703|93759|108911|223435|230738|231070,Ahr|Calr|Ctnnb1|Cd44|Ddit3|Id2|Il4ra|Mafb|Ldlr|Lrp6|Smad3|Nme1|Notch1|Ppp2ca|Rbpj|Sema4a|Sema4d|Ski|Skil|Tob1|Vegfa|Fbxw7|Gsk3b|Tob2|Srsf6|Trak2|Spag9|Ankrd17|Jdp2|Sirt1|Rcc2|Trio|Zc3h12a|Insig1,-0.91,MyList
GO Biological Processes,19,GO:0009144,purine nucleoside triphosphate metabolic process,,-2.2,2.9,3.2,18969,88,589,8,1.4,0.48,11951|11957|11958|17705|18102|27425|57423|67126,Atp5g1|Atp5j|Atp5k|ATP6|Nme1|Atp5l|Atp5j2|Atp5e,-0.91,MyList
GO Biological Processes,19,GO:0006606,protein import into nucleus,,-2.2,2.3,3.1,18969,167,589,12,2,0.58,12575|15516|15519|16193|16452|19052|19225|20963|75751|213990|230738|320938,Cdkn1a|Hsp90ab1|Hsp90aa1|Il6|Jak2|Ppp2ca|Ptgs2|Syk|Ipo4|Agap3|Zc3h12a|Tnpo3,-0.91,MyList
GO Biological Processes,19,GO:0043406,positive regulation of MAP kinase activity,,-2.2,2.1,3,18969,210,589,14,2.4,0.63,11501|14254|16179|16706|19303|19419|20655|20963|21825|21844|22339|24136|70834|109700,Adam8|Flt1|Irak1|Ksr1|Pxn|Rasgrp1|Sod1|Syk|Thbs1|Tiam1|Vegfa|Zeb2|Spag9|Itga1,-0.9,MyList
GO Biological Processes,19,GO:1903707,negative regulation of hemopoiesis,,-2.2,2.7,3.2,18969,107,589,9,1.5,0.51,12387|12505|15902|16190|16658|18102|50754|57259|230738,Ctnnb1|Cd44|Id2|Il4ra|Mafb|Nme1|Fbxw7|Tob2|Zc3h12a,-0.9,MyList
GO Biological Processes,19,GO:0002691,regulation of cellular extravasation,,-2.2,4.2,3.6,18969,38,589,5,0.85,0.38,11501|12333|19204|20296|70208,Adam8|Capn1|Ptafr|Ccl2|Med23,-0.9,MyList
GO Biological Processes,19,GO:0035886,vascular associated smooth muscle cell differentiation,,-2.2,4.2,3.6,18969,38,589,5,0.85,0.38,12387|18128|20807|22339|66923,Ctnnb1|Notch1|Srf|Vegfa|Pbrm1,-0.9,MyList
GO Biological Processes,19,GO:0030866,cortical actin cytoskeleton organization,,-2.2,4.2,3.6,18969,38,589,5,0.85,0.38,12317|13822|18571|19877|56193,Calr|Epb41l2|Pdcd6ip|Rock1|Plek,-0.9,MyList
GO Biological Processes,19,GO:0034101,erythrocyte homeostasis,,-2.2,2.4,3.1,18969,147,589,11,1.9,0.56,12611|15251|15902|16452|16658|18023|20068|20088|20807|21399|22339,Cebpg|Hif1a|Id2|Jak2|Mafb|Nfe2l1|Rps17|Rps24|Srf|Tcea1|Vegfa,-0.9,MyList
Reactome Gene Sets,6,R-MMU-8939211,ESR-mediated signaling,,-2.2,2.2,3,18969,189,589,13,2.2,0.61,11652|12455|14688|15267|15516|15519|16001|17749|21887|66491|68268|83602|268903,Akt2|Ccnt1|Gnb1|H2ac18|Hsp90ab1|Hsp90aa1|Igf1r|Polr2k|Tle3|Polr2l|Zdhhc21|Gtf2a1|Nrip1,-0.89,MyList
GO Biological Processes,19,GO:0110148,biomineralization,,-2.2,2.3,3,18969,168,589,12,2,0.58,11911|15251|17127|18128|19225|20515|22411|58235|67972|74442|106522|140780,Atf4|Hif1a|Smad3|Notch1|Ptgs2|Slc20a1|Wnt11|Nectin1|Atp2b1|Sgms2|Pkdcc|Bmp2k,-0.89,MyList
GO Biological Processes,19,GO:0051100,negative regulation of binding,,-2.2,2.3,3,18969,168,589,12,2,0.58,11938|12575|13198|13542|15902|16452|19877|50754|56637|93759|107182|224647,Atp2a2|Cdkn1a|Ddit3|Dvl1|Id2|Jak2|Rock1|Fbxw7|Gsk3b|Sirt1|Btaf1|Ilrun,-0.89,MyList
GO Biological Processes,19,GO:0050679,positive regulation of epithelial cell proliferation,,-2.2,2.1,3,18969,211,589,14,2.4,0.63,11846|12387|12444|12633|16193|18102|18128|20296|21929|22339|54375|67996|93759|353310,Arg1|Ctnnb1|Ccnd2|Cflar|Il6|Nme1|Notch1|Ccl2|Tnfaip3|Vegfa|Azin1|Srsf6|Sirt1|Zfp703,-0.89,MyList
GO Biological Processes,19,GO:0030858,positive regulation of epithelial cell differentiation,,-2.2,3.6,3.4,18969,54,589,6,1,0.41,12226|12387|16878|18128|24136|26914,Btg1|Ctnnb1|Lif|Notch1|Zeb2|Macroh2a1,-0.89,MyList
GO Biological Processes,19,GO:0046824,positive regulation of nucleocytoplasmic transport,,-2.2,3.2,3.3,18969,71,589,7,1.2,0.45,15516|15519|16193|16452|19225|56637|230738,Hsp90ab1|Hsp90aa1|Il6|Jak2|Ptgs2|Gsk3b|Zc3h12a,-0.89,MyList
Reactome Gene Sets,6,R-MMU-5628897,TP53 Regulates Metabolic Genes,,-2.2,3.2,3.3,18969,71,589,7,1.2,0.45,11652|12867|13063|14660|50493|66142|66359,Akt2|Cox7c|Cycs|Gls|Txnrd1|Cox7b|Cox20,-0.89,MyList
GO Biological Processes,19,GO:0042273,ribosomal large subunit biogenesis,,-2.2,3.2,3.3,18969,71,589,7,1.2,0.45,57741|57808|66489|66942|67671|110954|268449,Noc2l|Rpl35a|Rpl35|Ddx18|Rpl38|Rpl10|Rpl23a,-0.89,MyList
KEGG Pathway,24,mmu04662,B cell receptor signaling pathway,,-2.2,3.2,3.3,18969,71,589,7,1.2,0.45,11652|14784|18037|20963|22325|56637|68713,Akt2|Grb2|Nfkbie|Syk|Vav2|Gsk3b|Ifitm1,-0.89,MyList
GO Biological Processes,19,GO:0070301,cellular response to hydrogen peroxide,,-2.2,2.9,3.2,18969,89,589,8,1.4,0.48,12333|15505|16193|16210|19261|21929|93759|216850,Capn1|Hsph1|Il6|Impact|Sirpa|Tnfaip3|Sirt1|Kdm6b,-0.89,MyList
GO Biological Processes,19,GO:0002088,lens development in camera-type eye,,-2.2,2.9,3.2,18969,89,589,8,1.4,0.48,11911|12387|17127|17132|20481|20482|24136|58235,Atf4|Ctnnb1|Smad3|Maf|Ski|Skil|Zeb2|Nectin1,-0.89,MyList
Reactome Gene Sets,6,R-MMU-202733,Cell surface interactions at the vascular wall,,-2.2,2.7,3.1,18969,108,589,9,1.5,0.51,12505|13449|14784|16402|19261|20539|20970|20971|108078,Cd44|Dok2|Grb2|Itga5|Sirpa|Slc7a5|Sdc3|Sdc4|Olr1,-0.88,MyList
KEGG Pathway,24,mmu04062,Chemokine signaling pathway,,-2.2,2.2,3,18969,190,589,13,2.2,0.61,11652|14688|14784|16452|19303|19877|20293|20296|20305|20306|21844|22325|56637,Akt2|Gnb1|Grb2|Jak2|Pxn|Rock1|Ccl12|Ccl2|Ccl6|Ccl7|Tiam1|Vav2|Gsk3b,-0.88,MyList
GO Biological Processes,19,GO:0032944,regulation of mononuclear cell proliferation,,-2.2,2.1,2.9,18969,234,589,15,2.5,0.65,11622|11846|11987|12387|12505|12519|12575|16193|20963|20971|22042|69816|78317|245126|384783,Ahr|Arg1|Slc7a1|Ctnnb1|Cd44|Cd80|Cdkn1a|Il6|Syk|Sdc4|Tfrc|Mzb1|Ccdc88b|Tarm1|Irs2,-0.88,MyList
GO Biological Processes,19,GO:0010594,regulation of endothelial cell migration,,-2.2,2.3,3,18969,169,589,12,2,0.58,12317|15251|16600|18128|19225|20351|21825|22339|50754|52014|93759|230738,Calr|Hif1a|Klf4|Notch1|Ptgs2|Sema4a|Thbs1|Vegfa|Fbxw7|Nus1|Sirt1|Zc3h12a,-0.88,MyList
GO Biological Processes,19,GO:0008361,regulation of cell size,,-2.2,2.1,3,18969,212,589,14,2.4,0.63,11622|11951|12934|13690|15516|15519|18472|20351|20354|20807|22339|56193|56637|108155,Ahr|Atp5g1|Dpysl2|Eif4g2|Hsp90ab1|Hsp90aa1|Pafah1b1|Sema4a|Sema4d|Srf|Vegfa|Plek|Gsk3b|Ogt,-0.88,MyList
Reactome Gene Sets,6,R-MMU-194315,Signaling by Rho GTPases,,-2.2,1.6,2.7,18969,647,589,32,5.4,0.93,11736|12387|13424|13542|14784|15267|15381|15516|15519|15528|16563|18472|18844|19052|19647|19877|20807|22042|22325|54004|58996|67784|69710|107746|108911|109333|208263|223435|224105|233489|268301|320634,Ankfy1|Ctnnb1|Dync1h1|Dvl1|Grb2|H2ac18|Hnrnpc|Hsp90ab1|Hsp90aa1|Hspe1|Kif2a|Pafah1b1|Plxna1|Ppp2ca|Rbbp6|Rock1|Srf|Tfrc|Vav2|Diaph2|Arhgap23|Plxnd1|Arap1|Rapgef1|Rcc2|Pkn2|Tor1aip1|Trio|Pak2|Picalm|Sowahc|Ocrl,-0.87,MyList
Reactome Gene Sets,6,R-MMU-622312,Inflammasomes,,-2.2,7.4,4.2,18969,13,589,3,0.51,0.29,15516|54483|216799,Hsp90ab1|Mefv|Nlrp3,-0.87,MyList
GO Biological Processes,19,GO:0038094,Fc-gamma receptor signaling pathway,,-2.2,7.4,4.2,18969,13,589,3,0.51,0.29,17474|56619|107746,Clec4d|Clec4e|Rapgef1,-0.87,MyList
GO Biological Processes,19,GO:0048711,positive regulation of astrocyte differentiation,,-2.2,7.4,4.2,18969,13,589,3,0.51,0.29,15902|16878|18128,Id2|Lif|Notch1,-0.87,MyList
GO Biological Processes,19,GO:0002903,negative regulation of B cell apoptotic process,,-2.2,7.4,4.2,18969,13,589,3,0.51,0.29,12505|57741|384783,Cd44|Noc2l|Irs2,-0.87,MyList
GO Biological Processes,19,GO:1901163,regulation of trophoblast cell migration,,-2.2,7.4,4.2,18969,13,589,3,0.51,0.29,12317|21857|22339,Calr|Timp1|Vegfa,-0.87,MyList
GO Biological Processes,19,GO:0043558,regulation of translational initiation in response to stress,,-2.2,7.4,4.2,18969,13,589,3,0.51,0.29,16210|108954|100037258,Impact|Ppp1r15b|Dnajc3,-0.87,MyList
GO Biological Processes,19,GO:0045628,regulation of T-helper 2 cell differentiation,,-2.2,7.4,4.2,18969,13,589,3,0.51,0.29,16190|16193|216799,Il4ra|Il6|Nlrp3,-0.87,MyList
GO Biological Processes,19,GO:0051712,positive regulation of killing of cells of other organism,,-2.2,7.4,4.2,18969,13,589,3,0.51,0.29,11846|12125|20963,Arg1|Bcl2l11|Syk,-0.87,MyList
GO Biological Processes,19,GO:0060249,anatomical structure homeostasis,,-2.2,1.8,2.8,18969,422,589,23,3.9,0.8,11501|12387|15251|15381|15516|15519|16193|16974|17165|18128|18538|19225|19704|20655|20807|20963|22042|22339|26556|30877|70640|75608|214627,Adam8|Ctnnb1|Hif1a|Hnrnpc|Hsp90ab1|Hsp90aa1|Il6|Lrp6|Mapkapk5|Notch1|Pcna|Ptgs2|Upf1|Sod1|Srf|Syk|Tfrc|Vegfa|Homer1|Gnl3|Dcp2|Chmp4b|Tent4b,-0.87,MyList
GO Biological Processes,19,GO:0019432,triglyceride biosynthetic process,,-2.2,4.1,3.5,18969,39,589,5,0.85,0.38,13350|16835|17691|67181|226856,Dgat1|Ldlr|Sik1|Ctdnep1|Lpgat1,-0.87,MyList
GO Biological Processes,19,GO:0001562,response to protozoan,,-2.2,4.1,3.5,18969,39,589,5,0.85,0.38,11846|16190|16193|17101|78317,Arg1|Il4ra|Il6|Lyst|Ccdc88b,-0.87,MyList
Reactome Gene Sets,6,R-MMU-201681,TCF dependent signaling in response to WNT,,-2.2,2.4,3,18969,149,589,11,1.9,0.56,11652|12387|12995|13542|16974|19052|19172|21887|56637|78294|621823,Akt2|Ctnnb1|Csnk2a1|Dvl1|Lrp6|Ppp2ca|Psmb4|Tle3|Gsk3b|Rps27a|Psme2b,-0.87,MyList
GO Biological Processes,19,GO:0046916,cellular transition metal ion homeostasis,,-2.2,2.7,3.1,18969,109,589,9,1.5,0.51,11927|15251|17748|17750|20655|22042|22782|66162|213053,Atox1|Hif1a|Mt1|Mt2|Sod1|Tfrc|Slc30a1|Bola2|Slc39a14,-0.87,MyList
GO Biological Processes,19,GO:0048015,phosphatidylinositol-mediated signaling,,-2.2,2.3,3,18969,170,589,12,2,0.58,14254|14289|16001|16452|16600|18413|19204|19419|20354|22339|93759|108155,Flt1|Fpr2|Igf1r|Jak2|Klf4|Osm|Ptafr|Rasgrp1|Sema4d|Vegfa|Sirt1|Ogt,-0.87,MyList
WikiPathways,27,WP2573,Primary Focal Segmental Glomerulosclerosis FSGS,,-2.2,3.1,3.2,18969,72,589,7,1.2,0.45,12387|12519|12575|16974|18128|18538|18793,Ctnnb1|Cd80|Cdkn1a|Lrp6|Notch1|Pcna|Plaur,-0.87,MyList
