Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0055088,lipid homeostasis,,-2.9,14,6.1,20638,157,28,3,11,5.8,11816|19383|66853,Apoe|Raly|Pnpla2,-1.5
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0006412,translation,,-2.9,5.9,4.6,20638,625,28,5,18,7.2,12696|19045|22121|94067|107734,Cirbp|Ppp1ca|Rpl13a|Mrpl43|Mrpl30,-1.5
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0043043,peptide biosynthetic process,,-2.8,5.7,4.5,20638,649,28,5,18,7.2,12696|19045|22121|94067|107734,Cirbp|Ppp1ca|Rpl13a|Mrpl43|Mrpl30,-1.5
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0016311,dephosphorylation,,-2.8,7.7,4.9,20638,382,28,4,14,6.6,19045|56420|68991|104570,Ppp1ca|Ppp4c|Ssu72|Ppp4r3b,-1.4
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0042176,regulation of protein catabolic process,,-2.7,7.6,4.8,20638,390,28,4,14,6.6,11816|13010|14775|15216,Apoe|Cst3|Gpx1|Hfe,-1.4
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0061136,regulation of proteasomal protein catabolic process,,-2.7,12,5.6,20638,181,28,3,11,5.8,11816|14775|15216,Apoe|Gpx1|Hfe,-1.4
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0006091,generation of precursor metabolites and energy,,-2.7,7.3,4.7,20638,404,28,4,14,6.6,13808|14751|19045|21351,Eno3|Gpi1|Ppp1ca|Taldo1,-1.4
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0034248,regulation of cellular amide metabolic process,,-2.7,7.2,4.7,20638,410,28,4,14,6.6,11816|12696|19045|22121,Apoe|Cirbp|Ppp1ca|Rpl13a,-1.4
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0016051,carbohydrate biosynthetic process,,-2.6,11,5.3,20638,200,28,3,11,5.8,14751|19045|104570,Gpi1|Ppp1ca|Ppp4r3b,-1.3
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0030162,regulation of proteolysis,,-2.6,5.1,4.1,20638,721,28,5,18,7.2,11816|13010|14751|14775|15216,Apoe|Cst3|Gpi1|Gpx1|Hfe,-1.3
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0006006,glucose metabolic process,,-2.5,10,5.1,20638,213,28,3,11,5.8,14751|19045|104570,Gpi1|Ppp1ca|Ppp4r3b,-1.3
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:1903050,regulation of proteolysis involved in cellular protein catabolic process,,-2.5,10,5.1,20638,214,28,3,11,5.8,11816|14775|15216,Apoe|Gpx1|Hfe,-1.3
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0043542,endothelial cell migration,,-2.5,10,5,20638,218,28,3,11,5.8,11816|14751|14775,Apoe|Gpi1|Gpx1,-1.2
MyList_SUB1_MCODE_1,Reactome Gene Sets,6,R-MMU-72766,Translation,,-2.5,10,5,20638,221,28,3,11,5.8,22121|67036|107734,Rpl13a|Mrpl45|Mrpl30,-1.2
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0043604,amide biosynthetic process,,-2.5,4.8,4,20638,761,28,5,18,7.2,12696|19045|22121|94067|107734,Cirbp|Ppp1ca|Rpl13a|Mrpl43|Mrpl30,-1.2
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0006397,mRNA processing,,-2.5,6.3,4.3,20638,467,28,4,14,6.6,12696|19383|20922|68991,Cirbp|Raly|Supt4a|Ssu72,-1.2
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0006470,protein dephosphorylation,,-2.4,9.2,4.7,20638,240,28,3,11,5.8,19045|68991|104570,Ppp1ca|Ssu72|Ppp4r3b,-1.2
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0019318,hexose metabolic process,,-2.4,9.1,4.7,20638,242,28,3,11,5.8,14751|19045|104570,Gpi1|Ppp1ca|Ppp4r3b,-1.2
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0010466,negative regulation of peptidase activity,,-2.4,9.1,4.7,20638,244,28,3,11,5.8,13010|14751|14775,Cst3|Gpi1|Gpx1,-1.1
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0031330,negative regulation of cellular catabolic process,,-2.4,9,4.6,20638,246,28,3,11,5.8,12696|13010|15216,Cirbp|Cst3|Hfe,-1.1
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:1903362,regulation of cellular protein catabolic process,,-2.4,9,4.6,20638,247,28,3,11,5.8,11816|14775|15216,Apoe|Gpx1|Hfe,-1.1
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0005996,monosaccharide metabolic process,,-2.3,8.5,4.5,20638,259,28,3,11,5.8,14751|19045|104570,Gpi1|Ppp1ca|Ppp4r3b,-1.1
MyList_SUB1_MCODE_1,Reactome Gene Sets,6,R-MMU-71387,Metabolism of carbohydrates,,-2.3,8.5,4.5,20638,261,28,3,11,5.8,13808|14751|21351,Eno3|Gpi1|Taldo1,-1.1
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0010608,posttranscriptional regulation of gene expression,,-2.2,5.4,3.9,20638,544,28,4,14,6.6,12539|12696|19045|22121,Cdc37|Cirbp|Ppp1ca|Rpl13a,-1
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0010631,epithelial cell migration,,-2.1,7.3,4.1,20638,304,28,3,11,5.8,11816|14751|14775,Apoe|Gpi1|Gpx1,-0.95
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0090132,epithelium migration,,-2.1,7.2,4,20638,306,28,3,11,5.8,11816|14751|14775,Apoe|Gpi1|Gpx1,-0.94
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0051402,neuron apoptotic process,,-2.1,7.2,4,20638,306,28,3,11,5.8,11816|14751|14775,Apoe|Gpi1|Gpx1,-0.94
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0090130,tissue migration,,-2.1,7.2,4,20638,308,28,3,11,5.8,11816|14751|14775,Apoe|Gpi1|Gpx1,-0.94
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0009895,negative regulation of catabolic process,,-2.1,7.1,4,20638,310,28,3,11,5.8,12696|13010|15216,Cirbp|Cst3|Hfe,-0.93
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0044283,small molecule biosynthetic process,,-2.1,4.9,3.6,20638,601,28,4,14,6.6,11816|14751|16993|104570,Apoe|Gpi1|Lta4h|Ppp4r3b,-0.93
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0009416,response to light stimulus,,-2.1,7.1,4,20638,312,28,3,11,5.8,12696|14775|19045,Cirbp|Gpx1|Ppp1ca,-0.93
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0016042,lipid catabolic process,,-2,6.7,3.8,20638,330,28,3,11,5.8,11816|22629|66853,Apoe|Ywhah|Pnpla2,-0.88
MyList_SUB1_MCODE_2,Reactome Gene Sets,6,R-MMU-8856828,Clathrin-mediated endocytosis,,-11,59,20,20638,135,18,7,39,11,11555|12492|13854|66147|76709|216869|271457,Adrb2|Scarb2|Epn1|Necap2|Arpc2|Arrb2|Rab5a,-7.6
MyList_SUB1_MCODE_2,Reactome Gene Sets,6,R-MMU-199991,Membrane Trafficking,,-9.7,19,13,20638,534,18,9,50,12,11555|12492|13854|19326|66147|76308|76709|216869|271457,Adrb2|Scarb2|Epn1|Rab11b|Necap2|Rab1b|Arpc2|Arrb2|Rab5a,-6.7
MyList_SUB1_MCODE_2,Reactome Gene Sets,6,R-MMU-5653656,Vesicle-mediated transport,,-9.5,18,12,20638,567,18,9,50,12,11555|12492|13854|19326|66147|76308|76709|216869|271457,Adrb2|Scarb2|Epn1|Rab11b|Necap2|Rab1b|Arpc2|Arrb2|Rab5a,-6.5
MyList_SUB1_MCODE_2,Reactome Gene Sets,6,R-MMU-8856825,Cargo recognition for clathrin-mediated endocytosis,,-7.8,58,17,20638,98,18,5,28,11,11555|12492|13854|66147|216869,Adrb2|Scarb2|Epn1|Necap2|Arrb2,-5.1
MyList_SUB1_MCODE_2,KEGG Pathway,24,ko04144,Endocytosis,,-7,24,12,20638,286,18,6,33,11,11555|13854|19326|76709|216869|271457,Adrb2|Epn1|Rab11b|Arpc2|Arrb2|Rab5a,-4.5
MyList_SUB1_MCODE_2,KEGG Pathway,24,mmu04144,Endocytosis,,-6.9,24,11,20638,291,18,6,33,11,11555|13854|19326|76709|216869|271457,Adrb2|Epn1|Rab11b|Arpc2|Arrb2|Rab5a,-4.5
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0006897,endocytosis,,-6.1,12,8.6,20638,661,18,7,39,11,11555|12492|13854|19326|66147|216869|271457,Adrb2|Scarb2|Epn1|Rab11b|Necap2|Arrb2|Rab5a,-3.9
MyList_SUB1_MCODE_2,Reactome Gene Sets,6,R-MMU-6798695,Neutrophil degranulation,,-5.5,13,8.4,20638,510,18,6,33,11,12273|17064|20719|27261|109905|381484,C5ar1|Cd93|Serpinb6a|Dok3|Rap1a|Gm5150,-3.4
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0097242,amyloid-beta clearance,,-5.4,93,17,20638,37,18,3,17,8.8,12273|19326|271457,C5ar1|Rab11b|Rab5a,-3.4
MyList_SUB1_MCODE_2,KEGG Pathway,24,ko04962,Vasopressin-regulated water reabsorption,,-5.2,80,15,20638,43,18,3,17,8.8,11857|19326|271457,Arhgdib|Rab11b|Rab5a,-3.2
MyList_SUB1_MCODE_2,KEGG Pathway,24,mmu04962,Vasopressin-regulated water reabsorption,,-5.2,80,15,20638,43,18,3,17,8.8,11857|19326|271457,Arhgdib|Rab11b|Rab5a,-3.2
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0060627,regulation of vesicle-mediated transport,,-5.1,12,7.7,20638,597,18,6,33,11,11555|19326|109905|216869|271457|381484,Adrb2|Rab11b|Rap1a|Arrb2|Rab5a|Gm5150,-3.2
MyList_SUB1_MCODE_2,Reactome Gene Sets,6,R-MMU-8873719,RAB geranylgeranylation,,-4.8,60,13,20638,57,18,3,17,8.8,19326|76308|271457,Rab11b|Rab1b|Rab5a,-2.9
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0043112,receptor metabolic process,,-4.7,24,9.4,20638,191,18,4,22,9.8,14272|19326|216869|271457,Fnta|Rab11b|Arrb2|Rab5a,-2.9
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:2000300,regulation of synaptic vesicle exocytosis,,-4.3,41,11,20638,84,18,3,17,8.8,11555|109905|271457,Adrb2|Rap1a|Rab5a,-2.6
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0006898,receptor-mediated endocytosis,,-4.3,19,8.2,20638,245,18,4,22,9.8,11555|12492|216869|271457,Adrb2|Scarb2|Arrb2|Rab5a,-2.6
MyList_SUB1_MCODE_2,Reactome Gene Sets,6,R-MMU-109582,Hemostasis,,-4.2,11,6.9,20638,507,18,5,28,11,20719|109905|216869|271457|381484,Serpinb6a|Rap1a|Arrb2|Rab5a|Gm5150,-2.5
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0045055,regulated exocytosis,,-4.2,17,7.9,20638,264,18,4,22,9.8,11555|19326|109905|271457,Adrb2|Rab11b|Rap1a|Rab5a,-2.5
MyList_SUB1_MCODE_2,Reactome Gene Sets,6,R-MMU-9007101,Rab regulation of trafficking,,-3.9,31,9.4,20638,111,18,3,17,8.8,19326|76308|271457,Rab11b|Rab1b|Rab5a,-2.3
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0046928,regulation of neurotransmitter secretion,,-3.8,28,8.9,20638,123,18,3,17,8.8,11555|109905|271457,Adrb2|Rap1a|Rab5a,-2.2
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0016079,synaptic vesicle exocytosis,,-3.6,25,8.3,20638,139,18,3,17,8.8,11555|109905|271457,Adrb2|Rap1a|Rab5a,-2.1
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0051588,regulation of neurotransmitter transport,,-3.6,25,8.3,20638,140,18,3,17,8.8,11555|109905|271457,Adrb2|Rap1a|Rab5a,-2.1
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0006887,exocytosis,,-3.5,12,6.3,20638,392,18,4,22,9.8,11555|19326|109905|271457,Adrb2|Rab11b|Rap1a|Rab5a,-2
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:1903305,regulation of regulated secretory pathway,,-3.3,19,7.3,20638,178,18,3,17,8.8,11555|109905|271457,Adrb2|Rap1a|Rab5a,-1.8
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0007264,small GTPase mediated signal transduction,,-3.3,10,5.9,20638,439,18,4,22,9.8,11857|19744|27261|109905,Arhgdib|Rheb|Dok3|Rap1a,-1.8
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0007269,neurotransmitter secretion,,-3.3,18,7.1,20638,187,18,3,17,8.8,11555|109905|271457,Adrb2|Rap1a|Rab5a,-1.8
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0099643,signal release from synapse,,-3.3,18,7.1,20638,187,18,3,17,8.8,11555|109905|271457,Adrb2|Rap1a|Rab5a,-1.8
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0070374,positive regulation of ERK1 and ERK2 cascade,,-3,15,6.4,20638,223,18,3,17,8.8,12273|109905|216869,C5ar1|Rap1a|Arrb2,-1.6
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0043410,positive regulation of MAPK cascade,,-3,8.8,5.3,20638,519,18,4,22,9.8,11555|12273|109905|216869,Adrb2|C5ar1|Rap1a|Arrb2,-1.6
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0099504,synaptic vesicle cycle,,-3,15,6.3,20638,229,18,3,17,8.8,11555|109905|271457,Adrb2|Rap1a|Rab5a,-1.6
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0017157,regulation of exocytosis,,-3,14,6.1,20638,240,18,3,17,8.8,11555|109905|271457,Adrb2|Rap1a|Rab5a,-1.6
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0006836,neurotransmitter transport,,-2.9,14,6.1,20638,243,18,3,17,8.8,11555|109905|271457,Adrb2|Rap1a|Rab5a,-1.6
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0001505,regulation of neurotransmitter levels,,-2.9,13,5.9,20638,256,18,3,17,8.8,11555|109905|271457,Adrb2|Rap1a|Rab5a,-1.5
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0023061,signal release,,-2.9,7.9,5,20638,578,18,4,22,9.8,11555|19326|109905|271457,Adrb2|Rab11b|Rap1a|Rab5a,-1.5
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0099003,vesicle-mediated transport in synapse,,-2.9,13,5.9,20638,258,18,3,17,8.8,11555|109905|271457,Adrb2|Rap1a|Rab5a,-1.5
MyList_SUB1_MCODE_2,Reactome Gene Sets,6,R-MMU-5673001,RAF/MAP kinase cascade,,-2.8,13,5.9,20638,261,18,3,17,8.8,14272|109905|216869,Fnta|Rap1a|Arrb2,-1.5
MyList_SUB1_MCODE_2,Reactome Gene Sets,6,R-MMU-5684996,MAPK1/MAPK3 signaling,,-2.8,13,5.8,20638,266,18,3,17,8.8,14272|109905|216869,Fnta|Rap1a|Arrb2,-1.5
MyList_SUB1_MCODE_2,Reactome Gene Sets,6,R-MMU-5683057,MAPK family signaling cascades,,-2.7,12,5.5,20638,289,18,3,17,8.8,14272|109905|216869,Fnta|Rap1a|Arrb2,-1.4
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0045765,regulation of angiogenesis,,-2.7,12,5.4,20638,298,18,3,17,8.8,11555|12273|13854,Adrb2|C5ar1|Epn1,-1.4
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:1901342,regulation of vasculature development,,-2.7,11,5.4,20638,302,18,3,17,8.8,11555|12273|13854,Adrb2|C5ar1|Epn1,-1.4
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0048514,blood vessel morphogenesis,,-2.7,7,4.6,20638,655,18,4,22,9.8,11555|12273|13854|109905,Adrb2|C5ar1|Epn1|Rap1a,-1.4
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0050804,modulation of chemical synaptic transmission,,-2.7,6.9,4.6,20638,660,18,4,22,9.8,11555|109905|216869|271457,Adrb2|Rap1a|Arrb2|Rab5a,-1.4
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0099177,regulation of trans-synaptic signaling,,-2.7,6.9,4.6,20638,661,18,4,22,9.8,11555|109905|216869|271457,Adrb2|Rap1a|Arrb2|Rab5a,-1.4
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0045859,regulation of protein kinase activity,,-2.6,6.8,4.5,20638,675,18,4,22,9.8,11555|12273|109905|216869,Adrb2|C5ar1|Rap1a|Arrb2,-1.3
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0070372,regulation of ERK1 and ERK2 cascade,,-2.6,11,5.2,20638,319,18,3,17,8.8,12273|109905|216869,C5ar1|Rap1a|Arrb2,-1.3
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0043408,regulation of MAPK cascade,,-2.5,6.5,4.4,20638,711,18,4,22,9.8,11555|12273|109905|216869,Adrb2|C5ar1|Rap1a|Arrb2,-1.3
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0070371,ERK1 and ERK2 cascade,,-2.5,10,5,20638,339,18,3,17,8.8,12273|109905|216869,C5ar1|Rap1a|Arrb2,-1.3
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0043270,positive regulation of ion transport,,-2.5,6.4,4.3,20638,721,18,4,22,9.8,11555|76709|109905|216869,Adrb2|Arpc2|Rap1a|Arrb2,-1.3
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0120035,regulation of plasma membrane bounded cell projection organization,,-2.5,6.2,4.3,20638,737,18,4,22,9.8,12492|76709|109905|271457,Scarb2|Arpc2|Rap1a|Rab5a,-1.2
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0007265,Ras protein signal transduction,,-2.5,9.8,4.9,20638,352,18,3,17,8.8,11857|27261|109905,Arhgdib|Dok3|Rap1a,-1.2
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0006909,phagocytosis,,-2.4,9.5,4.8,20638,361,18,3,17,8.8,109905|271457|381484,Rap1a|Rab5a|Gm5150,-1.2
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0001568,blood vessel development,,-2.4,6.1,4.2,20638,753,18,4,22,9.8,11555|12273|13854|109905,Adrb2|C5ar1|Epn1|Rap1a,-1.2
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0031344,regulation of cell projection organization,,-2.4,6.1,4.2,20638,753,18,4,22,9.8,12492|76709|109905|271457,Scarb2|Arpc2|Rap1a|Rab5a,-1.2
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0000165,MAPK cascade,,-2.4,6,4.1,20638,768,18,4,22,9.8,11555|12273|109905|216869,Adrb2|C5ar1|Rap1a|Arrb2,-1.2
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0043549,regulation of kinase activity,,-2.4,5.9,4.1,20638,774,18,4,22,9.8,11555|12273|109905|216869,Adrb2|C5ar1|Rap1a|Arrb2,-1.2
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0001944,vasculature development,,-2.4,5.8,4.1,20638,788,18,4,22,9.8,11555|12273|13854|109905,Adrb2|C5ar1|Epn1|Rap1a,-1.2
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0031346,positive regulation of cell projection organization,,-2.2,7.9,4.3,20638,436,18,3,17,8.8,12492|76709|109905,Scarb2|Arpc2|Rap1a,-1
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0045860,positive regulation of protein kinase activity,,-2.2,7.8,4.3,20638,441,18,3,17,8.8,11555|109905|216869,Adrb2|Rap1a|Arrb2,-1
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0033674,positive regulation of kinase activity,,-2,6.7,3.9,20638,512,18,3,17,8.8,11555|109905|216869,Adrb2|Rap1a|Arrb2,-0.89
MyList_SUB1_MCODE_3,Reactome Gene Sets,6,R-MMU-6798695,Neutrophil degranulation,,-19,35,21,20638,510,15,13,87,8.8,11848|12331|14569|15212|17159|19025|19353|56212|71665|109754|110006|245828|433375,Rhoa|Cap1|Gdi2|Hexb|Man2b1|Ctsa|Rac1|Rhog|Fuca1|Cyb5r3|Gusb|Trappc1|Creg1,-15
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0030865,cortical cytoskeleton organization,,-9.2,1.1e+02,23,20638,63,15,5,33,12,11848|11853|19353|19354|56212,Rhoa|Rhoc|Rac1|Rac2|Rhog,-6.3
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0008360,regulation of cell shape,,-9.1,54,18,20638,154,15,6,40,13,11848|11853|15212|19353|19354|56212,Rhoa|Rhoc|Hexb|Rac1|Rac2|Rhog,-6.3
MyList_SUB1_MCODE_3,Reactome Gene Sets,6,R-MMU-114604,GPVI-mediated activation cascade,,-8.1,1.6e+02,25,20638,34,15,4,27,11,11848|19353|19354|56212,Rhoa|Rac1|Rac2|Rhog,-5.4
MyList_SUB1_MCODE_3,Reactome Gene Sets,6,R-MMU-5625900,RHO GTPases activate CIT,,-7.8,5.2e+02,39,20638,8,15,3,20,10,11848|11853|19353,Rhoa|Rhoc|Rac1,-5.1
MyList_SUB1_MCODE_3,KEGG Pathway,24,ko04142,Lysosome,,-7.7,55,16,20638,124,15,5,33,12,15212|17159|19025|71665|110006,Hexb|Man2b1|Ctsa|Fuca1|Gusb,-5.1
MyList_SUB1_MCODE_3,KEGG Pathway,24,mmu04142,Lysosome,,-7.7,55,16,20638,125,15,5,33,12,15212|17159|19025|71665|110006,Hexb|Man2b1|Ctsa|Fuca1|Gusb,-5.1
MyList_SUB1_MCODE_3,Reactome Gene Sets,6,R-MMU-5625970,RHO GTPases activate KTN1,,-7.6,4.6e+02,37,20638,9,15,3,20,10,11848|19353|56212,Rhoa|Rac1|Rhog,-5
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0022604,regulation of cell morphogenesis,,-7.2,25,12,20638,328,15,6,40,13,11848|11853|15212|19353|19354|56212,Rhoa|Rhoc|Hexb|Rac1|Rac2|Rhog,-4.7
MyList_SUB1_MCODE_3,Reactome Gene Sets,6,R-MMU-400685,Sema4D in semaphorin signaling,,-7.1,3.2e+02,31,20638,13,15,3,20,10,11848|11853|19353,Rhoa|Rhoc|Rac1,-4.6
MyList_SUB1_MCODE_3,KEGG Pathway,24,ko00511,Other glycan degradation,,-6.6,2.3e+02,26,20638,18,15,3,20,10,15212|17159|71665,Hexb|Man2b1|Fuca1,-4.3
MyList_SUB1_MCODE_3,KEGG Pathway,24,mmu00511,Other glycan degradation,,-6.6,2.3e+02,26,20638,18,15,3,20,10,15212|17159|71665,Hexb|Man2b1|Fuca1,-4.3
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0043652,engulfment of apoptotic cell,,-6.5,2.2e+02,25,20638,19,15,3,20,10,19353|19354|56212,Rac1|Rac2|Rhog,-4.2
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0007264,small GTPase mediated signal transduction,,-6.4,19,10,20638,439,15,6,40,13,11848|11853|14569|19353|19354|56212,Rhoa|Rhoc|Gdi2|Rac1|Rac2|Rhog,-4.1
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0007163,establishment or maintenance of cell polarity,,-6.4,31,12,20638,224,15,5,33,12,11848|11853|19353|19354|56212,Rhoa|Rhoc|Rac1|Rac2|Rhog,-4.1
MyList_SUB1_MCODE_3,Reactome Gene Sets,6,R-MMU-195258,RHO GTPase Effectors,,-5.7,22,10,20638,309,15,5,33,12,11848|11853|19353|19354|56212,Rhoa|Rhoc|Rac1|Rac2|Rhog,-3.6
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0008045,motor neuron axon guidance,,-5.6,1.1e+02,18,20638,37,15,3,20,10,19353|19354|56212,Rac1|Rac2|Rhog,-3.5
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0016601,Rac protein signal transduction,,-5.4,94,17,20638,44,15,3,20,10,19353|19354|56212,Rac1|Rac2|Rhog,-3.4
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0032956,regulation of actin cytoskeleton organization,,-5.4,19,9.3,20638,365,15,5,33,12,11848|11853|19353|19354|56212,Rhoa|Rhoc|Rac1|Rac2|Rhog,-3.4
MyList_SUB1_MCODE_3,Reactome Gene Sets,6,R-MMU-373755,Semaphorin interactions,,-5.3,88,16,20638,47,15,3,20,10,11848|11853|19353,Rhoa|Rhoc|Rac1,-3.3
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0043277,apoptotic cell clearance,,-5.3,86,16,20638,48,15,3,20,10,19353|19354|56212,Rac1|Rac2|Rhog,-3.3
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:1902622,regulation of neutrophil migration,,-5.3,86,16,20638,48,15,3,20,10,19353|19354|56212,Rac1|Rac2|Rhog,-3.3
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0030036,actin cytoskeleton organization,,-5.2,12,7.7,20638,717,15,6,40,13,11848|11853|12331|19353|19354|56212,Rhoa|Rhoc|Cap1|Rac1|Rac2|Rhog,-3.2
MyList_SUB1_MCODE_3,Reactome Gene Sets,6,R-MMU-9012999,RHO GTPase cycle,,-5.2,17,8.8,20638,400,15,5,33,12,11848|11853|19353|19354|56212,Rhoa|Rhoc|Rac1|Rac2|Rhog,-3.2
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0032970,regulation of actin filament-based process,,-5.1,17,8.7,20638,411,15,5,33,12,11848|11853|19353|19354|56212,Rhoa|Rhoc|Rac1|Rac2|Rhog,-3.2
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0051496,positive regulation of stress fiber assembly,,-5.1,74,15,20638,56,15,3,20,10,11848|11853|19353,Rhoa|Rhoc|Rac1,-3.2
MyList_SUB1_MCODE_3,KEGG Pathway,24,ko05210,Colorectal cancer,,-4.9,67,14,20638,62,15,3,20,10,11848|19353|19354,Rhoa|Rac1|Rac2,-3.1
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0007015,actin filament organization,,-4.9,15,8.3,20638,447,15,5,33,12,11848|11853|19353|19354|56212,Rhoa|Rhoc|Rac1|Rac2|Rhog,-3
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0099024,plasma membrane invagination,,-4.9,27,10,20638,206,15,4,27,11,11848|19353|19354|56212,Rhoa|Rac1|Rac2|Rhog,-3
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0010324,membrane invagination,,-4.9,26,9.8,20638,213,15,4,27,11,11848|19353|19354|56212,Rhoa|Rac1|Rac2|Rhog,-3
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0032233,positive regulation of actin filament bundle assembly,,-4.9,63,14,20638,66,15,3,20,10,11848|11853|19353,Rhoa|Rhoc|Rac1,-3
MyList_SUB1_MCODE_3,KEGG Pathway,24,mmu05210,Colorectal cancer,,-4.8,62,13,20638,67,15,3,20,10,11848|19353|19354,Rhoa|Rac1|Rac2,-3
